web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,video,vote_average,vote_count
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"subject: Movies;persons: Holmes, Katie;creative_works: Alone Together (Movie);",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,False,,,0,"['Documentary', 'Animation']",,807074,,['US'],en,Alone Together,How one doctor’s family is navigating COVID-19,0.6,/kcAXDsxew5ami1r5M8HC2gTYxL2.jpg,[],,2021-03-12,0,3,,Released,"by StoryCorps, comes COVID",False,0.0,0
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"subject: Movies;persons: Holmes, Katie;creative_works: Alone Together (Movie);",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,False,,,100,['Drama'],,542770,,['US'],en,Alone Together,"Ian Adams, a young physics professor, is struggling to maintain control of his sanity after a soul-crushing breakup with his girlfriend Catelyn Magdeline. As Ian tries to continue with his work, he finds it difficult to put his past behind him.",1.4,/qP4AGFPWZthLzVqT7x0pp1aafsS.jpg,"[{'id': 107815, 'logo_path': None, 'name': 'Five Tribes Cinema Productions', 'origin_country': ''}]",United States of America,2018-07-03,0,8,English,Released,,False,0.0,0
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"subject: Movies;persons: Holmes, Katie;creative_works: Alone Together (Movie);",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,False,,,0,['Drama'],,533458,tt6564754,['KR'],ko,가까이,"Ju-won, a personal assistant for people with disabilities, steals the guide dog from her visually impaired employer, Kyung-min, to pay off her boyfriend's debt.",0.834,/yRxsmg23FFFNxZfJNr4sqkXBL4b.jpg,[],South Korea,2017-10-28,0,28,Korean,Released,,False,0.0,0
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"subject: Movies;persons: Holmes, Katie;creative_works: Alone Together (Movie);",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,False,/zda39ULI6b5i5nVnDAbvgfONRaK.jpg,,0,['Documentary'],,1106573,tt27443884,['JP'],ja,東京組曲2020,"A state of emergency was declared for the first time under the Law Concerning Special Measures against COVID-19, on April 7th, in Japan. It has changed everyone’s life. The film is based on the actual experience of the film director, Mishima Yukiko on April 22nd, 2020, and was filmed by 20 actors.",1.527,/59ZZNEf9Smu8eA9Ie1nJzSUIGHb.jpg,[],Japan,2023-05-13,0,96,Japanese,Released,,False,0.0,0
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"subject: Movies;persons: Holmes, Katie;creative_works: Alone Together (Movie);",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,False,,,0,['Drama'],,1171958,,['PE'],es,Compartespacios,"Isabel finds relief from her intense anxiety and shyness by moving in with Paula, her best friend. However, the dynamic shifts when Paula starts a romantic relationship, and Isabel's connection with her partner triggers an unexpected emotional twist.",0.84,/rBNuA2eQ1IMhmG2BnpVWJGhlhH2.jpg,"[{'id': 207463, 'logo_path': None, 'name': 'YURAQYANA', 'origin_country': ''}]",Peru,2023-10-11,0,75,Spanish,Released,,False,0.0,0
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"subject: Movies;persons: Holmes, Katie;creative_works: Alone Together (Movie);",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,False,/12w2rjTPMXzGHskklKlmRiEmuaP.jpg,,0,['Documentary'],https://go2films.com/films/alone-together/,762820,,['IL'],he,ביחד לבד,"Ravit spends all of her time spreading her love wherever it is needed. During the day she cooks for hundreds of Tel Aviv's homeless. In the evenings she hugs abandoned babies in the birthing ward. Without human touch and the warmth of a hug, the abandoned babies won't develop properly and can even die. Ravit always wanted children of her own, but life dictated otherwise. As she turns 50, she decides that she too wants to be on love's receiving end, but that may prove to be a lot harder to find.",0.6,/i3nVcLOWC1j8XQGU5tKq0EV8ae.jpg,[],Israel,2019-05-30,0,54,Hebrew,Released,,False,6.0,2
https://www.nytimes.com/2022/07/21/movies/alone-together-review.html,"Katie Holmes writes, directs and stars in this minor-key rom-com set in 2020.",The New York Times,"subject: Movies;persons: Holmes, Katie;creative_works: Alone Together (Movie);",2022-07-21T15:37:18+0000,254,‘Alone Together’ Review: Finding Love in a Pandemic Retreat,,,Alone Together,,,,By Teo Bugbee,,Alone Together,False,,,0,['Drama'],,1013073,tt16987762,['RS'],sr,Sami zajedno,"Returning home to Belgrade, under the strange circumstances, two strangers must share a hotel room for one night.",2.288,/31WcoXopj2pdnyMxl2VMjSksX6U.jpg,"[{'id': 133479, 'logo_path': None, 'name': 'Akademija Umetnosti Beograd', 'origin_country': 'RS'}]",Serbia,2021-08-10,0,21,Serbian,Released,,False,0.0,0
https://www.nytimes.com/2022/07/21/movies/art-of-love-review.html,"A disillusioned college professor develops a relationship with a young Chinese woman, in a familiar and worn-out narrative.",The New York Times,"subject: Movies;creative_works: Art of Love (Movie);persons: Kaplan, Betty (Film Director);",2022-07-21T13:21:43+0000,354,‘Art of Love’ Review: An Erotic Male Fantasy in Puerto Rico,,,Art of Love,,,,By Concepción de León,,Art of Love,False,/9JNsAIFMu4o37AgnU1JVtR6AWsK.jpg,,0,"['Romance', 'Action', 'Drama']",https://www.netflix.com/title/81689799,1248795,tt28355490,['TR'],tr,Romantik Hırsız,"After learning that the art thief she has been chasing is her ex-lover, an officer working for Interpol concocts a plan to catch him red-handed.",133.731,/niVtvS9Kf8G1VDPSqurqHkaSSwm.jpg,[],Turkey,2024-03-13,0,99,Turkish,Released,,False,6.573,96
https://www.nytimes.com/2022/07/21/movies/art-of-love-review.html,"A disillusioned college professor develops a relationship with a young Chinese woman, in a familiar and worn-out narrative.",The New York Times,"subject: Movies;creative_works: Art of Love (Movie);persons: Kaplan, Betty (Film Director);",2022-07-21T13:21:43+0000,354,‘Art of Love’ Review: An Erotic Male Fantasy in Puerto Rico,,,Art of Love,,,,By Concepción de León,,Art of Love,False,/8vjqf6CsLVxi0C2rzz67Ro2pejT.jpg,,0,"['Drama', 'Romance']",,892120,tt5280052,['ES'],es,Simone,"A mysterious, erotic and haunting love story between a writer/professor at Puerto Rico's leading University and an aspiring artist from the immigrant Chinese community.",7.99,/kcoSySNTUfIPkMwxfQsDIIoQ7zm.jpg,"[{'id': 194173, 'logo_path': None, 'name': 'Cine Condado Entertainment', 'origin_country': 'PR'}]",Puerto Rico,2021-10-14,0,116,"English, Spanish",Released,,False,3.0,7
https://www.nytimes.com/2022/07/21/movies/art-of-love-review.html,"A disillusioned college professor develops a relationship with a young Chinese woman, in a familiar and worn-out narrative.",The New York Times,"subject: Movies;creative_works: Art of Love (Movie);persons: Kaplan, Betty (Film Director);",2022-07-21T13:21:43+0000,354,‘Art of Love’ Review: An Erotic Male Fantasy in Puerto Rico,,,Art of Love,,,,By Concepción de León,,Art of Love,False,,,0,"['Action', 'Thriller']",,1249183,tt27197676,['US'],en,Art of Love,"After a government contracted hit goes wrong, the collateral damage causes Lucas Alba to retire working for the company. He may be done, but his past quickly catches up with him and the consequences put the life of his and anyone close to him in Jeopardy.",1.615,/akgoE7v2buv5dlUHNIV6hTbNIx6.jpg,[],,2024-02-13,0,97,English,Released,Eventually the past catches up with you.,False,0.0,0
https://www.nytimes.com/2022/07/21/movies/art-of-love-review.html,"A disillusioned college professor develops a relationship with a young Chinese woman, in a familiar and worn-out narrative.",The New York Times,"subject: Movies;creative_works: Art of Love (Movie);persons: Kaplan, Betty (Film Director);",2022-07-21T13:21:43+0000,354,‘Art of Love’ Review: An Erotic Male Fantasy in Puerto Rico,,,Art of Love,,,,By Concepción de León,,Art of Love,False,,,0,"['Drama', 'Comedy']",,667730,tt0018656,['DE'],de,Prinzessin Olala,,3.69,/7AfJbnouNS0lVB8tXZEl3NjWS60.jpg,[],Germany,1928-09-05,0,116,,Released,,False,0.0,0
https://www.nytimes.com/2022/07/21/movies/the-wheel-review.html,"In this marriage drama, a young couple heads to the countryside to break out of a toxic cycle.",The New York Times,"subject: Movies;creative_works: The Wheel (Movie);persons: Pink, Steve;",2022-07-21T11:00:08+0000,287,‘The Wheel’ Review: Songs of Love and Hate,,,The Wheel,,,,By Nicolas Rapold,,The Wheel,False,/1pjHX8dUAqxeJtVhOnGbUxGZHI9.jpg,,0,"['Animation', 'Fantasy', 'Horror']",https://www.lanoriafilm.com/,561147,tt8804104,['ES'],es,The Wheel,A young boy who loves to draw and build ferris wheels encounters strange creatures that turn his life upside down.,5.903,/c8p4qvzMDEHIEYB2YrABPaJH9CM.jpg,"[{'id': 111174, 'logo_path': None, 'name': 'Nightwheel Pictures', 'origin_country': ''}]",Spain,2018-09-04,0,13,Spanish,Released,,False,7.396,24
https://www.nytimes.com/2022/07/21/movies/the-wheel-review.html,"In this marriage drama, a young couple heads to the countryside to break out of a toxic cycle.",The New York Times,"subject: Movies;creative_works: The Wheel (Movie);persons: Pink, Steve;",2022-07-21T11:00:08+0000,287,‘The Wheel’ Review: Songs of Love and Hate,,,The Wheel,,,,By Nicolas Rapold,,The Wheel,False,/f6UF7GaYqGNwud0Mo3nAD8dTxgv.jpg,,0,['Drama'],,824480,tt14063186,['US'],en,The Wheel,"Albee and Walker, a young couple on the brink of divorce, rent a mountain getaway to save their fledgling marriage. Before long, their personal drama creates tension between their newly engaged AirBnB hosts -- Ben & Carly — leaving us to wonder if either couples’ relationships will survive the weekend.",6.319,/mOccoLIEv784KxgJG2qQjIfrKON.jpg,"[{'id': 160032, 'logo_path': None, 'name': 'Eastern Blocc', 'origin_country': ''}, {'id': 160033, 'logo_path': None, 'name': 'Hurley/Pickle Productions', 'origin_country': ''}]",United States of America,2022-07-22,0,83,English,Released,,False,5.1,7
https://www.nytimes.com/2022/07/21/movies/the-wheel-review.html,"In this marriage drama, a young couple heads to the countryside to break out of a toxic cycle.",The New York Times,"subject: Movies;creative_works: The Wheel (Movie);persons: Pink, Steve;",2022-07-21T11:00:08+0000,287,‘The Wheel’ Review: Songs of Love and Hate,,,The Wheel,,,,By Nicolas Rapold,,The Wheel,False,,,0,['Horror'],https://vimeo.com/427579189,801244,tt14098692,['US'],en,The Wheel,"A woman receives an antique toy Ferris wheel from her husband to sell in their shop. However, once nightfall hits, the wheel is not as innocent as it seems – bringing an entity into her world with sinister intentions.",3.328,/ncbluMTmDLIFKZAirCW8RZ7QHY2.jpg,[],United States of America,2021-02-15,0,15,English,Released,,False,8.0,2
https://www.nytimes.com/2022/07/21/movies/the-wheel-review.html,"In this marriage drama, a young couple heads to the countryside to break out of a toxic cycle.",The New York Times,"subject: Movies;creative_works: The Wheel (Movie);persons: Pink, Steve;",2022-07-21T11:00:08+0000,287,‘The Wheel’ Review: Songs of Love and Hate,,,The Wheel,,,,By Nicolas Rapold,,The Wheel,False,,,0,['Fantasy'],https://www.facebook.com/pages/The-Wheel/189966064405253,219270,tt2050660,['US'],en,The Wheel,"A visually imaginative tale of a dutiful young man, fated to maintain the balance of the world – and his mischievous sister, determined to test the balance.",1.123,/jmxSEgfLqq0OeUZT43oQxfQ0Sa3.jpg,[],United States of America,2011-09-29,0,16,English,Released,,False,6.0,1
https://www.nytimes.com/2022/07/21/movies/the-wheel-review.html,"In this marriage drama, a young couple heads to the countryside to break out of a toxic cycle.",The New York Times,"subject: Movies;creative_works: The Wheel (Movie);persons: Pink, Steve;",2022-07-21T11:00:08+0000,287,‘The Wheel’ Review: Songs of Love and Hate,,,The Wheel,,,,By Nicolas Rapold,,The Wheel,False,,,0,['Horror'],,808351,,['US'],en,The Wheel,"After being kidnapped, Emma is thrown into a mysterious hunting ground where spinning a wheel has decided her fate.",0.6,,[],,,0,13,English,Released,,False,0.0,0
https://www.nytimes.com/2022/07/21/movies/the-wheel-review.html,"In this marriage drama, a young couple heads to the countryside to break out of a toxic cycle.",The New York Times,"subject: Movies;creative_works: The Wheel (Movie);persons: Pink, Steve;",2022-07-21T11:00:08+0000,287,‘The Wheel’ Review: Songs of Love and Hate,,,The Wheel,,,,By Nicolas Rapold,,The Wheel,False,,,0,['Horror'],,791908,,['TH'],th,The Wheel,A performer finds a trunk full of puppets which he decides to use for his show. But he slowly begins to suspect that the puppets are cursed.,3.18,/7fxa7U9q6iOiVs8XEzlaFm0nRuh.jpg,"[{'id': 4207, 'logo_path': '/v5BSFwIXQmZEO16bClILNrbv4Kl.png', 'name': 'Sahamongkolfilm', 'origin_country': 'TH'}]",Thailand,2002-05-01,0,41,Thai,Released,The Second Chapter of “Three”,False,3.0,1
https://www.nytimes.com/2022/07/21/movies/the-wheel-review.html,"In this marriage drama, a young couple heads to the countryside to break out of a toxic cycle.",The New York Times,"subject: Movies;creative_works: The Wheel (Movie);persons: Pink, Steve;",2022-07-21T11:00:08+0000,287,‘The Wheel’ Review: Songs of Love and Hate,,,The Wheel,,,,By Nicolas Rapold,,The Wheel,False,,,0,[],,873954,tt8582232,['US'],en,The Wheel,"Two lovers meet in a motel room for a tryst. Clay pretends to hunt down Rose with a gun in a playful, frisky way, but then they get to talking, as lovers do, about their near-death experiences. Clay talks about being stepped on by a horse, which put him in a hospital for weeks as he struggled to stay alive.  But Rose tells a story about her car breaking down on the deserted highway and being picked up by a man who is a murderer. Her only hope is creating some kind of connection with her potential killer, but that decision has its perils and unexpected consequences",2.744,/vqtB6kZPRWzvsp12LIfC0KasHtC.jpg,[],,2018-06-01,0,14,,Released,,False,0.0,0
https://www.nytimes.com/2022/07/21/movies/the-wheel-review.html,"In this marriage drama, a young couple heads to the countryside to break out of a toxic cycle.",The New York Times,"subject: Movies;creative_works: The Wheel (Movie);persons: Pink, Steve;",2022-07-21T11:00:08+0000,287,‘The Wheel’ Review: Songs of Love and Hate,,,The Wheel,,,,By Nicolas Rapold,,The Wheel,False,,,0,"['Mystery', 'Thriller']",,691600,tt4730108,['IR'],fa,The Wheel,"On an empty road, a man pulls over to give a ride to a hitchhiker holding a wheel but as the stranger approaches the car, the man gets too scared to let him in. Shortly after, while he's dining the hitchhiker gets off a truck recognizing the driver's car and comes in. The driver grabs a knife and ...",0.6,/i4e8HIE6Kd5L6Gd147oxSSuDdTg.jpg,[],Iran,2015-01-01,0,18,Persian,Released,,False,0.0,0
https://www.nytimes.com/2022/07/21/movies/the-wheel-review.html,"In this marriage drama, a young couple heads to the countryside to break out of a toxic cycle.",The New York Times,"subject: Movies;creative_works: The Wheel (Movie);persons: Pink, Steve;",2022-07-21T11:00:08+0000,287,‘The Wheel’ Review: Songs of Love and Hate,,,The Wheel,,,,By Nicolas Rapold,,The Wheel,False,,,0,[],,1244422,tt6951956,['DE'],de,The Wheel,,0.84,,[],,,0,0,,Released,,False,0.0,0
https://www.nytimes.com/2022/07/07/movies/thor-love-and-thunder-review.html,"The director Taika Waititi injects antic silliness, once again, into this Marvel franchise starring Chris Hemsworth, who swings a mighty hammer and flexes mightier muscles.",The New York Times,"subject: Movies;organizations: Marvel Studios;persons: Bale, Christian;persons: Crowe, Russell;persons: Hemsworth, Chris;persons: Waititi, Taika;persons: Thompson, Tessa;persons: Portman, Natalie;",2022-07-07T18:26:10+0000,942,‘Thor: Love and Thunder’ Review: A God’s Comic Twilight,,,"He’s Still a Norse God, But Also a Big Old Goof",,,,By Manohla Dargis,,Thor: Love and Thunder,False,/jsoz1HlxczSuTx0mDl2h0lxy36l.jpg,"{'id': 131296, 'name': 'Thor Collection', 'poster_path': '/yw7gr7DhHHVTLlO8Se8uH17TDMA.jpg', 'backdrop_path': '/3KL8UNKFWgIKXzLHjwY0uwgjzYl.jpg'}",250000000,"['Fantasy', 'Action', 'Comedy']",https://www.marvel.com/movies/thor-love-and-thunder,616037,tt10648342,['US'],en,Thor: Love and Thunder,"After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late.",160.742,/pIkRyD18kl4FhoCNQuWxWu5cBLM.jpg,"[{'id': 420, 'logo_path': '/hUzeosd33nzE5MCNsZxCGEKTXaQ.png', 'name': 'Marvel Studios', 'origin_country': 'US'}, {'id': 176762, 'logo_path': None, 'name': 'Kevin Feige Productions', 'origin_country': 'US'}]",United States of America,2022-07-06,760900000,119,English,Released,The one is not the only.,False,6.471,7114
https://www.nytimes.com/2022/07/07/movies/both-sides-of-the-blade-review.html,"In the latest film from Claire Denis, Juliette Binoche plays a Parisian radio journalist in a romantic quandary.",The New York Times,"subject: Movies;persons: Denis, Claire;persons: Binoche, Juliette;persons: Lindon, Vincent;creative_works: Both Sides of the Blade (Movie);",2022-07-07T11:00:07+0000,649,‘Both Sides of the Blade’ Review: Who Do You Love?,,,A Bliss Doomed To Be Doused,,,,By A.O. Scott,,Both Sides of the Blade,False,/4g5kaH8gfujIS93gTzFLMeDN99R.jpg,,0,"['Drama', 'Romance']",https://www.bothsidesoftheblade.com/,768757,tt13535920,['FR'],fr,Avec amour et acharnement,"Jean and Sara have been living together for 10 years. When they first met, Sara was living with François, Jean’s best friend and an admirer from back when he played rugby. Jean and Sara love each other. One day, Sara sees François in the street. He does not notice her, but she is overtaken by the sensation that her life could suddenly change. François gets back in touch with Jean. For the first time in years. He suggests they start working together again. From here on, things spiral out of control.",11.465,/w0jUcrS42AyPNgb1RwjDm0BLaZz.jpg,"[{'id': 77552, 'logo_path': '/3aeDaei9tONEGMvWm7W2TKxa1er.png', 'name': 'Curiosa Films', 'origin_country': 'FR'}]",France,2022-07-08,1747438,117,French,Released,,False,5.494,78
https://www.nytimes.com/2022/07/06/movies/fire-of-love-review.html,Sara Dosa’s new documentary chronicles the lives and deaths of the French scientists Katia and Maurice Krafft.,The New York Times,"subject: Documentary Films and Programs;subject: Volcanoes;creative_works: Fire of Love (Movie);subject: Content Type: Personal Profile;subject: Deaths (Fatalities);persons: Dosa, Sara;persons: Krafft, Maurice (1946-91);persons: Krafft, Katia (1942-91);",2022-07-06T11:00:06+0000,609,‘Fire of Love’ Review: A Volcanic Romance,critic’s pick,,A Volcanic Romance Across Continents,,,,By A.O. Scott,,Fire of Love,False,/3oRwn7WIMt4Vtw65mnydDQHthwQ.jpg,,0,['Documentary'],https://films.nationalgeographic.com/fire-of-love,913823,tt16227014,['US'],en,Fire of Love,"A doomed love triangle between intrepid French scientists Katia and Maurice Krafft, and their beloved volcanoes.",10.467,/9smEX8UP84yb2GisLwyAyQKvCWS.jpg,"[{'id': 143062, 'logo_path': None, 'name': 'Sandbox Films', 'origin_country': 'US'}, {'id': 168685, 'logo_path': '/11AfwHV7feDZ63YWwee6kcuhIgY.png', 'name': 'Cottage M', 'origin_country': 'US'}, {'id': 75749, 'logo_path': '/j5FhgdD4sSqmJ0kQAk1rDVSVrTe.png', 'name': 'Intuitive Pictures', 'origin_country': 'CA'}, {'id': 189457, 'logo_path': '/a0ruFlMfEs2pTOLZ1tPHqzDH7Fc.png', 'name': 'National Geographic Documentary Films', 'origin_country': 'US'}]","Canada, United States of America",2022-07-06,0,93,"English, French, Spanish, Portuguese",Released,The greatest lava-fueled love story ever told.,False,7.5,182
https://www.nytimes.com/2022/07/06/movies/fire-of-love-review.html,Sara Dosa’s new documentary chronicles the lives and deaths of the French scientists Katia and Maurice Krafft.,The New York Times,"subject: Documentary Films and Programs;subject: Volcanoes;creative_works: Fire of Love (Movie);subject: Content Type: Personal Profile;subject: Deaths (Fatalities);persons: Dosa, Sara;persons: Krafft, Maurice (1946-91);persons: Krafft, Katia (1942-91);",2022-07-06T11:00:06+0000,609,‘Fire of Love’ Review: A Volcanic Romance,critic’s pick,,A Volcanic Romance Across Continents,,,,By A.O. Scott,,Fire of Love,False,/z4BSGycELoP6iaksTemNGs2RjOQ.jpg,,0,['Drama'],,563346,tt0218230,"['FR', 'IT']",fr,Le feu de Dieu,"Maroîs, the fairground bon vivant, spends most of his time around a bottle of wine, in the company of his friend Michaux, with whom he was once a sailor. He neglects his wife Monique, a pretty girl much younger than himself. Suffering from this indifference, she seeks imperfect and fleeting consolation, first from Michel, their friend's son, then from Jean-Louis, a young mechanic who has helped out with Maroîs' truck and won his trusting friendship. Michel, jealous, tells the showman of his misfortune. He leaves to kill his wife's lover. The latter, wishing to separate the antagonists, seriously burns herself by knocking over an autogenous welding block, which explodes. Taken to hospital, she asks for and receives her husband's forgiveness.",0.657,/diocoNeQXV9hU2AKDDTN3Pti7Qu.jpg,"[{'id': 22672, 'logo_path': None, 'name': 'Pamec Cinematografica', 'origin_country': ''}, {'id': 10299, 'logo_path': None, 'name': 'Radius Productions', 'origin_country': 'FR'}]",France,1967-04-28,0,95,French,Released,,False,1.0,1
https://www.nytimes.com/2022/07/06/movies/fire-of-love-review.html,Sara Dosa’s new documentary chronicles the lives and deaths of the French scientists Katia and Maurice Krafft.,The New York Times,"subject: Documentary Films and Programs;subject: Volcanoes;creative_works: Fire of Love (Movie);subject: Content Type: Personal Profile;subject: Deaths (Fatalities);persons: Dosa, Sara;persons: Krafft, Maurice (1946-91);persons: Krafft, Katia (1942-91);",2022-07-06T11:00:06+0000,609,‘Fire of Love’ Review: A Volcanic Romance,critic’s pick,,A Volcanic Romance Across Continents,,,,By A.O. Scott,,Fire of Love,False,,,0,"['Crime', 'Thriller']",,721735,,['SA'],ar,نار الحب,"Said (Hasssan Youssef) was a famous and successful horse races jokey and a loving and faithful husband to his wife Dalal (Soad Hosny); He discovered that she cheats on him and so he had a dangerous heart attack, in the hospital he falls in love with his beautiful nurse Nadia (Mervat Amin), They plan together to murder his wife Dalal ro get rid of her permanently, together they committed the murder successfully, to his great shock he finds that his wife has returned!",1.4,/bQWGcGwkCbFzQoBskmumkmBI3JB.jpg,[],Egypt,1968-01-01,0,100,Arabic,Released,,False,0.0,0
